SITE_ID,SJV_REGION,EQ_AREA_CELL,LAT_DD,LONG_DD,COUNTY,SAMPLE_DATE,TDS,TDS_TYPE,CONDUCTIVITY,CA,MG,NA,K,CL,SO4,NO3-N,SIO2,HCO3,WELL_DEPTH_M,DTW_M,DTW_SOURCE,DBWT_M,TRIT_DATE,TRIT_2016_TU,TRIT_CAT,PCT_AG,PCT_NAT,PCT_URB,TDS_ION_MOD
355447119250001,SESJV-D,24,35.91313889,-119.4220833,TULARE,4/27/2015,128,LAB,na,2.56,0.02,50.96,0.19,8.61,7.73,0.04,21.68,68.41,453.24,15.78,MODEL,437.46,4/27/2015,-0.066,PreMod,na,na,na,ION
355005119270001,SESJV-D,13,35.83491667,-119.4649444,TULARE,4/27/2015,135,LAB,na,2.84,0.11,51.88,0.22,13.09,7.46,0.04,22.09,65.51,350.52,19.38,MODEL,331.14,4/27/2015,-0.063,PreMod,na,na,na,ION
361400119220001,SESJV-D,21,36.24047222,-119.3830833,TULARE,3/5/2015,140,LAB,na,10.24,0.1,37.88,0.5,10.57,8.83,6.69,13.87,62.32,115.82,12.89,MODEL,102.94,3/5/2015,3.172,Mod,na,na,na,ION
361615119184001,SESJV-D,21,36.270944,-119.311222,TULARE,10/31/2005,143,LAB,na,30.83,1.31,12.57,1.12,6.22,13.09,2.65,19.3,93.5,94.49,11.69,MODEL,82.8,10/31/2005,4.245,Mod,na,na,na,ION
362607119412501,SESJV-D,10,36.43533333,-119.6905278,FRESNO,10/18/2005,144,CALC,218,na,na,na,na,na,na,na,na,na,124.97,11.42,MODEL,113.55,10/18/2005,4.147,Mod,na,na,na,TDS
364300120030001,SESJV-D,5,36.73319444,-120.0511667,FRESNO,10/24/2005,146,CALC,220,na,na,na,na,na,na,na,na,na,237.74,16.4,MODEL,221.34,10/24/2005,0.09,PreMod,na,na,na,TDS
364549119590001,SESJV-D,6,36.76569444,-119.9713611,FRESNO,12/8/2005,147,CALC,222,na,na,na,na,na,na,na,na,na,137.77,15.52,MODEL,122.25,12/8/2005,-0.025,PreMod,na,na,na,TDS
355700119080001,SESJV-D,26,35.964,-119.1433611,TULARE,3/16/2015,150,LAB,na,26.55,5.25,14.72,1.3,4.17,9.28,1.97,29.81,113.3,121.01,22.1,MODEL,98.91,3/16/2015,3.711,Mod,na,na,na,ION
361228119202101,SESJV-D,22,36.206278,-119.340111,TULARE,10/29/2015,154,LAB,na,20.09,0.64,29.03,1.47,11.41,15.13,3.69,15.95,81.95,116.13,12.49,MODEL,103.64,10/29/2015,3.514,Mod,na,na,na,ION
363900119260001,SESJV-D,17,36.661806,-119.448889,FRESNO,10/20/2015,156,LAB,na,18.36,4.25,26.78,1.54,7.75,6.51,2.57,19.32,129.18,143.26,5.88,MODEL,137.38,10/20/2015,0.034,PreMod,na,na,na,ION
363300119310001,SESJV-D,17,36.56194444,-119.5329722,FRESNO,2/27/2014,156,LAB,na,16.61,5.35,19.91,2.12,13.96,4.52,1.91,46.32,99.11,85.34,18.26,MEASURED,67.09,2/27/2014,-0.059,PreMod,na,na,na,ION
360700119210001,SESJV-D,22,36.12372222,-119.3607222,TULARE,1/12/2015,162,LAB,na,1.84,0.01,50.52,0.08,8.49,9.81,0.04,28.63,87.24,91.44,12.67,MODEL,78.77,1/12/2015,0.03,PreMod,na,na,na,ION
364600120050001,SESJV-D,6,36.774,-120.0875556,FRESNO,11/3/2005,168,CALC,254,na,na,na,na,na,na,na,na,na,124.66,11.87,MODEL,112.79,na,na,na,na,na,na,TDS
363339119363501,SESJV-D,9,36.561111,-119.610694,FRESNO,10/19/2005,173,LAB,na,31.9,4.67,19.75,2.46,11.34,8.76,1.69,27.31,133.09,69.49,12.26,MODEL,57.24,10/19/2005,2.825,Mod,na,na,na,ION
363500119280001,SESJV-D,17,36.595611,-119.467917,FRESNO,12/2/2015,173,LAB,na,22.87,8.15,21.76,1.98,8.83,6.61,1.73,47.95,137.39,121.92,6.15,MODEL,115.77,12/2/2015,1.417,Mod,na,na,na,ION
364700119500001,SESJV-D,6,36.792778,-119.834944,FRESNO,10/25/2005,173,LAB,na,15.79,8.39,11.89,3.4,4.39,4.07,2.09,64.71,107.91,na,na,na,na,10/25/2005,0.742,Mod,na,na,na,ION
364239119440901,SESJV-D,8,36.710778,-119.735944,FRESNO,10/20/2005,181,LAB,na,15.38,5.2,36.67,1.62,9.72,3.57,3.54,23.15,139.15,164.59,20.15,MODEL,144.44,10/20/2005,0,PreMod,na,na,na,ION
355259119160701,SESJV-D,24,35.883148,-119.269694,TULARE,12/1/2015,183,LAB,na,10.19,0.62,44.23,0.82,16.56,21.96,3.77,21.65,76.19,243.84,20.62,MODEL,223.22,12/1/2015,0.83,Mod,na,na,na,ION
364015119420001,SESJV-D,8,36.671028,-119.711083,FRESNO,12/15/2005,184,LAB,na,16.15,6.99,39.91,1.95,6.63,6.09,2.45,25.79,156.71,213.36,16.46,MODEL,196.9,12/15/2005,0,PreMod,na,na,na,ION
362300119240001,SESJV-D,21,36.38777778,-119.4163056,TULARE,11/18/2014,186,LAB,na,17.29,4.61,37.61,1.4,16.24,10.88,2.66,24.29,123.36,112.78,10.65,MODEL,102.13,11/18/2014,-0.085,PreMod,na,na,na,ION
360331119180001,SESJV-D,23,36.058917,-119.307639,TULARE,11/30/2015,187,LAB,na,7.15,0.15,56.98,0.22,13.58,11.21,4.88,14.48,101.97,182.88,13.6,MODEL,169.28,11/30/2015,1.313,Mod,na,na,na,ION
364200119420001,SESJV-D,8,36.709528,-119.709,FRESNO,11/23/2015,191,LAB,na,18.6,7.53,41.46,1.76,11.69,3.61,2.79,18.27,178.7,185.93,15.6,MODEL,170.33,11/23/2015,0.037,PreMod,na,na,na,ION
355053119195201,SESJV-D,24,35.84801,-119.332057,TULARE,2/28/2006,192,LAB,na,23.56,1.65,27.55,0.52,15.35,13.2,1.75,52.96,101.97,73.15,19.4,MODEL,53.75,2/28/2006,0.288,Mod,na,na,na,ION
360631119190001,SESJV-D,22,36.108833,-119.322,TULARE,12/1/2015,195,LAB,na,12.93,0.7,49.95,0.16,8.71,17.87,2.97,22.87,116.04,82.3,12.11,MODEL,70.19,12/1/2015,4.178,Mod,na,na,na,ION
361929119230001,SESJV-D,21,36.325056,-119.393389,TULARE,11/30/2005,197,LAB,na,33.08,1.33,33.8,1.32,19.71,10.54,2.72,17.67,128.73,118.87,12.06,MODEL,106.81,11/30/2005,2.452,Mod,na,na,na,ION
362600119080001,SESJV-D,30,36.44361111,-119.1365278,TULARE,4/21/2015,197,LAB,na,13.52,1.83,54.14,1.04,18.05,42.16,0.9,18.08,101.63,121.01,9.63,MODEL,111.37,4/21/2015,0.365,Mod,na,na,na,ION
361900119140001,SESJV-D,21,36.31941667,-119.2491944,TULARE,10/31/2005,204,CALC,309,na,na,na,na,na,na,na,na,na,188.98,11.62,MODEL,177.36,10/31/2005,3.948,Mod,na,na,na,TDS
364919119532401,SESJV-D,6,36.821833,-119.889583,FRESNO,10/25/2005,214,LAB,na,28.11,11.34,21.36,3.84,5.88,7.98,1.76,50.85,177.62,204.22,24.39,MODEL,179.83,10/25/2005,2.88,Mod,na,na,na,ION
364258119380202,SESJV-D,8,36.716551,-119.634864,FRESNO,8/19/2013,216,LAB,na,20.16,20.52,20.34,2.17,9.1,5.37,2.73,43.44,174.45,78.03,19.28,MEASURED,58.75,8/19/2013,-0.107,PreMod,na,na,na,ION
364156119475201,SESJV-D,4,36.699306,-119.797667,FRESNO,10/21/2015,216,LAB,na,23.71,12.28,27.75,3.42,15.4,4.73,4.59,33.85,164.35,195.07,19.88,MODEL,175.2,10/21/2015,0.115,PreMod,na,na,na,ION
361055119260001,SESJV-D,15,36.18213889,-119.43825,TULARE,11/30/2005,216,CALC,327,na,na,na,na,na,na,na,na,na,67.06,14.99,MODEL,52.06,11/30/2005,2.971,Mod,na,na,na,TDS
361600119260001,SESJV-D,15,36.28080556,-119.4393889,TULARE,12/8/2014,217,LAB,na,30.03,1.32,33.69,0.33,16.21,25.49,9.2,17.56,91.03,91.44,12.48,MODEL,78.96,12/8/2014,2.882,Mod,na,na,na,ION
361000119270001,SESJV-D,15,36.17875,-119.4656389,TULARE,12/8/2014,218,LAB,na,10.23,0.06,55.32,0.18,14.71,16.03,14.27,14.14,72.47,83.82,16.16,MODEL,67.66,12/8/2014,5.808,Mod,na,na,na,ION
362400119180001,SESJV-D,20,36.40894444,-119.3126389,TULARE,11/18/2014,219,LAB,na,24.73,9.33,34.71,1.91,13.47,10.2,3.06,37.4,165.17,67.06,10.25,MODEL,56.8,11/18/2014,0.436,Mod,na,na,na,ION
364700119350001,SESJV-D,7,36.79952778,-119.5921667,FRESNO,11/3/2005,220,CALC,332,na,na,na,na,na,na,na,na,na,118.87,7.09,MODEL,111.78,11/3/2005,2.453,Mod,na,na,na,TDS
360945119200001,SESJV-D,22,36.162583,-119.338028,FRESNO,10/28/2015,221,LAB,na,1.95,0.05,78.26,0.29,20.18,7.79,0.04,14.97,153.49,213.36,12.36,MODEL,201,10/28/2015,1.148,Mod,na,na,na,ION
361900119190001,SESJV-D,21,36.328861,-119.320611,TULARE,11/4/2008,222,LAB,na,50.35,3.92,19.64,1.8,14.29,13.12,3.38,19.91,175.29,64.01,11.39,MODEL,52.61,11/4/2008,4.947,Mod,na,na,na,ION
362400119440001,SESJV-D,10,36.40005556,-119.7455833,KINGS,2/23/2015,223,LAB,na,18.78,1.84,55.5,0.84,11.28,59.27,1.48,15.21,127.5,91.44,14.82,MODEL,76.62,2/23/2015,4.07,Mod,na,na,na,ION
361300119340001,SESJV-D,15,36.22572222,-119.57525,KINGS,1/12/2015,231,LAB,na,15.94,0.12,53.83,0.2,31.05,26.04,12.07,15.98,49.98,79.25,12.15,MODEL,67.09,1/12/2015,2.583,Mod,na,na,na,ION
365133119450801,SESJV-D,7,36.85908333,-119.7523611,FRESNO,11/1/2005,232,CALC,350,na,na,na,na,na,na,na,na,na,155.45,18.84,MODEL,136.61,11/1/2005,4.548,Mod,na,na,na,TDS
355202119034701,SESJV-D,25,35.86672222,-119.0634722,TULARE,4/8/2015,233,LAB,na,35.47,9.12,29.86,2.49,16.78,18.15,2.36,32.8,173.59,242.32,25.14,MODEL,217.17,4/8/2015,2.346,Mod,na,na,na,ION
364255119372501,SESJV-D,8,36.715491,-119.624288,FRESNO,8/13/2013,233,LAB,na,24.2,21.62,19.52,2.31,8.41,5.8,2.39,41.13,201.81,79.25,18.57,MODEL,60.68,8/13/2013,-0.11,PreMod,na,na,na,ION
360344119013801,SESJV-D,27,36.06155556,-119.0282222,TULARE,12/7/2005,234,CALC,354,na,na,na,na,na,na,na,na,na,178.92,13.86,MODEL,165.06,12/7/2005,2.071,Mod,na,na,na,TDS
362400119350001,SESJV-D,10,36.40108333,-119.5929167,KINGS,1/27/2015,236,LAB,na,44.13,7,10.27,2.12,6.82,30.88,5.6,49.98,115.73,73.15,10.24,MODEL,62.91,1/27/2015,4.508,Mod,na,na,na,ION
360701119320001,SESJV-D,14,36.11727778,-119.5401944,KINGS,11/28/2005,238,CALC,359,na,na,na,na,na,na,na,na,na,147.83,19.35,MODEL,128.48,11/28/2005,3.714,Mod,na,na,na,TDS
364340119540001,SESJV-D,5,36.72777778,-119.9132222,FRESNO,12/1/2005,242,CALC,366,na,na,na,na,na,na,na,na,na,na,na,na,na,12/1/2005,1.31,Mod,na,na,na,TDS
362800119260001,SESJV-D,16,36.47788889,-119.4420278,FRESNO,10/27/2005,243,CALC,367,na,na,na,na,na,na,na,na,na,79.25,7.79,MODEL,71.46,10/27/2005,0.627,Mod,na,na,na,TDS
360000119270001,SESJV-D,14,36.00613889,-119.4605833,TULARE,3/4/2015,243,LAB,na,27.47,0.79,55.48,0.34,59.65,27.38,0.54,19.37,90.03,123.44,6.54,MODEL,116.91,3/4/2015,0.461,Mod,na,na,na,ION
360700119150001,SESJV-D,22,36.11991667,-119.2503056,TULARE,7/22/2015,246,LAB,na,29.25,4.88,47.21,2.28,14.16,18.43,7.52,33.33,145.52,111.56,12.33,MODEL,99.23,na,na,na,na,na,na,ION
364418119415101,SESJV-D,8,36.73825,-119.698194,FRESNO,10/21/2015,249,LAB,na,29.67,19.23,18.1,2.38,6.52,16.37,3.93,43.74,197.31,71.93,13.12,MODEL,58.82,10/21/2015,3.336,Mod,na,na,na,ION
361906119420001,SESJV-D,10,36.318722,-119.715917,KINGS,11/29/2005,252,LAB,na,1.46,0.08,99.41,0.39,19.95,0.31,0.06,18.08,199.98,405.38,6.89,MODEL,398.49,11/29/2005,0.107,PreMod,na,na,na,ION
355500119100001,SESJV-D,26,35.93194444,-119.1743889,TULARE,3/25/2015,252,LAB,na,33.81,5.42,45.08,2.58,42.74,39.56,5.65,19.66,95.4,121.92,24.86,MODEL,97.06,3/25/2015,0.804,Mod,na,na,na,ION
355000119230001,SESJV-D,24,35.834,-119.3866667,TULARE,3/24/2015,254,LAB,na,1.67,0.26,90.61,0.25,31.66,38.11,0.04,26.15,127.78,128.02,18.63,MODEL,109.39,3/24/2015,-0.042,PreMod,na,na,na,ION_MOD
363030119400001,SESJV-D,9,36.50833333,-119.6715833,FRESNO,12/14/2005,255,CALC,385,na,na,na,na,na,na,na,na,na,na,na,na,na,12/14/2005,3.064,Mod,na,na,na,TDS
355900119160001,SESJV-D,23,35.99244444,-119.2757222,TULARE,3/24/2015,256,LAB,na,25.69,0.44,55.36,2.55,26.08,23.28,7.83,16.6,112,121.92,17.43,MODEL,104.49,3/24/2015,1.948,Mod,na,na,na,ION
360633119114801,SESJV-D,28,36.109333,-119.196861,TULARE,9/11/2002,257,LAB,na,52.37,8.14,28.22,1.43,5.53,9.51,3.57,25.54,212.03,109.73,39.03,MEASURED,70.7,na,na,na,na,na,na,ION
362305119460001,SESJV-D,10,36.384889,-119.775667,KINGS,12/5/2005,260,LAB,na,0.87,0.03,90.05,0.42,35.04,1.19,0.06,33.04,145.74,170.99,15.79,MODEL,155.21,12/5/2005,0.178,PreMod,na,na,na,ION_MOD
364338119354601,SESJV-D,8,36.727394,-119.597143,FRESNO,8/12/2013,260,LAB,na,25.59,22.55,20.83,2.18,5.93,21.85,4.01,39.44,271.46,80.16,14.89,MODEL,65.28,8/12/2013,1.129,Mod,na,na,na,ION
361934119360001,SESJV-D,10,36.326083,-119.610139,KINGS,12/13/2005,261,LAB,na,8.57,0.25,71.31,0.86,15.78,13.82,0.06,59.65,171.23,na,na,na,na,12/13/2005,0.053,PreMod,na,na,na,ION
355700119040001,SESJV-D,26,35.95930556,-119.0719722,TULARE,12/17/2014,263,LAB,na,41.74,7.56,26.55,1.94,30.08,16.43,4.65,29.98,146.94,91.44,20.29,MODEL,71.15,12/17/2014,0.296,Mod,na,na,na,ION_MOD
361200119170001,SESJV-D,22,36.21280556,-119.29675,TULARE,1/29/2015,268,LAB,na,50.33,8.98,20.67,2.46,23.51,22.79,14.43,16.75,136.84,91.44,12.86,MODEL,78.58,1/29/2015,3.593,Mod,na,na,na,ION
360319119080001,SESJV-D,27,36.05544444,-119.1434167,TULARE,4/8/2015,268,LAB,na,57.46,7.56,19.33,1.83,9.66,26.5,6.3,27.83,177.2,121.92,16.18,MODEL,105.74,4/8/2015,2.975,Mod,na,na,na,ION
355234119280001,SESJV-D,13,35.87622222,-119.4781667,TULARE,4/20/2015,271,LAB,na,14.58,1.92,78.78,2.04,55.7,2.7,0.04,26.95,167.42,385.57,17.09,MODEL,368.49,4/20/2015,-0.051,PreMod,na,na,na,ION_MOD
354700119010001,SESJV-D,24,35.79186111,-119.0275,TULARE,4/7/2015,271,LAB,na,14.4,0.11,74.2,1.42,29.23,72.89,0.04,24.41,96.22,243.84,23.94,MODEL,219.9,4/7/2015,0.144,PreMod,na,na,na,ION
364928119484201,SESJV-D,6,36.824556,-119.811778,FRESNO,11/4/2008,276,LAB,na,36.64,18.92,22.09,4.97,11.86,19.74,3.96,60.53,209.63,81.69,24.32,MODEL,57.36,11/4/2008,2.299,Mod,na,na,na,ION
355837119100001,SESJV-D,26,35.97716667,-119.1786389,TULARE,12/13/2005,276,CALC,417,na,na,na,na,na,na,na,na,na,182.88,21.07,MODEL,161.81,12/13/2005,1.177,Mod,na,na,na,TDS
355700119190001,SESJV-D,23,35.95163889,-119.3319722,TULARE,3/5/2015,282,LAB,na,43.74,1.75,52.02,0.42,44.58,44.16,9.53,26.65,85.5,121.92,15.39,MODEL,106.53,3/5/2015,0.658,Mod,na,na,na,ION
362642119190001,SESJV-D,20,36.44625,-119.3209722,TULARE,11/17/2005,283,CALC,427,na,na,na,na,na,na,na,na,na,199.64,8.02,MODEL,191.62,11/17/2005,0.498,Mod,na,na,na,TDS
360543119110001,SESJV-D,28,36.09513889,-119.1985,TULARE,11/30/2005,285,CALC,430,na,na,na,na,na,na,na,na,na,176.78,15.05,MODEL,161.73,11/30/2005,4.141,Mod,na,na,na,TDS
355000119130001,SESJV-D,25,35.83494444,-119.2245,TULARE,3/23/2015,285,LAB,na,40.43,7.92,38.37,3.23,29.37,44.99,5.44,25.8,131.59,91.44,33.15,MODEL,58.29,3/23/2015,3.76,Mod,na,na,na,ION
361801119380001,SESJV-D,11,36.300333,-119.641139,KINGS,11/30/2015,287,LAB,na,2.27,0.11,97.06,0.47,61.33,1.33,0.04,17.31,132.02,425.2,4.35,MODEL,420.85,11/30/2015,-0.037,PreMod,na,na,na,ION
360900119070001,SESJV-D,28,36.15925,-119.1311944,TULARE,3/31/2015,297,LAB,na,31.48,15.56,56.85,3.08,25.79,39.7,4.8,26.67,194.18,91.44,14.36,MODEL,77.08,3/31/2015,2.431,Mod,na,na,na,ION_MOD
364355119484601,SESJV-D,5,36.732167,-119.813222,FRESNO,12/2/2015,297,LAB,na,31.76,16.36,22.27,6.3,17.92,11.16,6.54,68.54,185.45,134.11,20.35,MODEL,113.76,12/2/2015,0.568,Mod,na,na,na,ION
363200119220001,SESJV-D,19,36.540472,-119.378389,TULARE,11/5/2008,300,LAB,na,30.52,18.83,53.52,2.38,68.83,8.88,4.1,31.8,173.58,158.5,5.41,MODEL,153.09,11/5/2008,0.094,PreMod,na,na,na,ION_MOD
362500119500001,SESJV-D,1,36.42677778,-119.8498889,FRESNO,10/17/2005,300,CALC,454,na,na,na,na,na,na,na,na,na,109.12,18.33,MODEL,90.79,10/17/2005,2.779,Mod,na,na,na,TDS
354800119060001,SESJV-D,25,35.80511111,-119.1043333,TULARE,4/9/2015,309,LAB,na,12.09,0.92,89.36,1.72,41.18,60.28,2.92,35.92,107.59,252.98,18.53,MODEL,234.45,4/9/2015,0.156,PreMod,na,na,na,ION_MOD
361519119150001,SESJV-D,21,36.25516667,-119.2585278,TULARE,11/16/2005,316,CALC,478,na,na,na,na,na,na,na,na,na,na,na,na,na,11/16/2005,5.296,Mod,na,na,na,TDS
360302119202101,SESJV-D,23,36.04938889,-119.3408056,TULARE,8/20/2015,318,LAB,na,37.23,1.98,68.56,0.53,39.56,29.43,9.04,22.84,146.74,94.49,13.58,MODEL,80.9,8/20/2015,4.349,Mod,na,na,na,ION_MOD
361200119150001,SESJV-D,22,36.20144444,-119.2626667,TULARE,12/7/2005,326,CALC,493,na,na,na,na,na,na,na,na,na,73.15,12.61,MODEL,60.54,12/7/2005,5.078,Mod,na,na,na,TDS
362700119290001,SESJV-D,16,36.456056,-119.485806,TULARE,11/2/2005,328,LAB,na,40.41,14.86,39.61,3.01,56.54,13.25,5.14,48.96,163.26,117.04,9.37,MODEL,107.68,11/2/2005,0.46,Mod,na,na,na,ION
364315119451801,SESJV-D,8,36.721083,-119.755444,FRESNO,10/25/2005,332,LAB,na,44.83,31.64,19.93,4.73,12.23,23.46,6.41,62.85,234.45,73.15,19.66,MODEL,53.49,10/25/2005,1.361,Mod,na,na,na,ION
360000118570001,SESJV-D,27,36.00702778,-118.9661667,TULARE,3/30/2015,333,LAB,na,40.12,23.04,36.57,4.05,20.28,32.91,11.64,28.13,214.82,91.44,15.49,MODEL,75.95,3/30/2015,1.268,Mod,na,na,na,ION
363602119540001,SESJV-D,3,36.60083333,-119.9068056,FRESNO,11/28/2005,333,CALC,503,na,na,na,na,na,na,na,na,na,na,na,na,na,11/28/2005,5.552,Mod,na,na,na,TDS
355200118570001,SESJV-D,25,35.87975,-118.9653889,TULARE,4/30/2015,335,LAB,na,4.29,0.49,108.3,1.9,27.72,73.24,5.83,21.01,116.1,304.8,22.29,MODEL,282.51,4/30/2015,-0.057,PreMod,na,na,na,ION
361003119212501,SESJV-D,22,36.167451,-119.357894,TULARE,8/18/2015,336,LAB,na,22.76,0.79,99.58,0.55,68.48,64.55,6.96,12.56,96.29,71.93,12.76,MODEL,59.17,8/18/2015,3.162,Mod,na,na,na,ION
361500119360001,SESJV-D,11,36.25580556,-119.6001389,KINGS,1/26/2015,340,LAB,na,35.8,0.99,81.53,0.41,108.24,34.07,5.18,19.8,82.25,88.39,7.2,MODEL,81.19,1/26/2015,3.668,Mod,na,na,na,ION_MOD
362000119010001,SESJV-D,29,36.34038889,-119.0269722,TULARE,12/3/2014,340,LAB,na,43.51,17.9,29.95,5.6,22.63,24.15,11.87,52.6,191.14,91.44,11.58,MODEL,79.86,12/3/2014,1.643,Mod,na,na,na,ION
362800119560001,SESJV-D,1,36.48097222,-119.9398611,FRESNO,1/7/2014,343,LAB,na,38.03,0.41,83.04,0.83,120.3,21.44,0.04,23.33,112.62,121.92,61.97,MEASURED,59.95,1/7/2014,0.794,Mod,na,na,na,ION
360810119300001,SESJV-D,14,36.13611111,-119.5104722,TULARE,12/13/2005,343,CALC,519,na,na,na,na,na,na,na,na,na,103.02,20.19,MODEL,82.83,12/13/2005,6.241,Mod,na,na,na,TDS
354738119060001,SESJV-D,25,35.79413889,-119.1113889,TULARE,12/5/2005,346,CALC,523,na,na,na,na,na,na,na,na,na,243.84,92.45,MEASURED,151.39,12/5/2005,0.02,PreMod,na,na,na,TDS
363000119590001,SESJV-D,2,36.51475,-119.9955278,FRESNO,1/28/2014,347,LAB,na,57.66,3.38,50.25,1.97,68.89,45.63,0.04,41.92,144.95,121.92,65.4,MEASURED,56.52,1/28/2014,0.478,Mod,na,na,na,ION
355400119030001,SESJV-D,26,35.91388889,-119.0640833,TULARE,3/30/2015,348,LAB,na,36.92,11.79,60.38,4.62,42.44,30.72,11.18,20.55,187.82,152.4,23.61,MODEL,128.79,3/30/2015,-0.066,PreMod,na,na,na,ION
355512119040001,SESJV-D,26,35.91361111,-119.0786111,TULARE,12/6/2005,354,CALC,535,na,na,na,na,na,na,na,na,na,500.18,24.35,MODEL,475.82,na,na,na,na,na,na,TDS
363600119260001,SESJV-D,17,36.607583,-119.437778,FRESNO,10/20/2005,373,LAB,na,56.69,22.03,25.64,3.38,13.57,34.65,8.24,62.65,246.08,74.98,5.79,MODEL,69.19,10/20/2005,1.907,Mod,na,na,na,ION
360200119010001,SESJV-D,27,36.03552778,-119.0282778,TULARE,12/10/2014,374,LAB,na,79.82,15.21,33.32,2.55,21.82,16.53,6.95,26.77,302.84,95.1,13.64,MODEL,81.46,12/10/2014,2.038,Mod,na,na,na,ION
355200119160001,SESJV-D,24,35.87036111,-119.2680556,TULARE,3/25/2015,377,LAB,na,49.12,8.07,48.03,2.21,25.52,72.37,6.65,56.85,142.13,91.44,22.54,MODEL,68.9,3/25/2015,1.42,Mod,na,na,na,ION
355750119185101,SESJV-D,23,35.964028,-119.314167,TULARE,7/23/2015,390,LAB,na,52.36,2.31,76.49,0.62,80.95,37.43,8.54,25.08,120.14,95.4,15.5,MEASURED,79.9,7/23/2015,0.535,Mod,na,na,na,ION
355135119104201,SESJV-D,25,35.859676,-119.179273,TULARE,8/19/2015,393,LAB,na,62.47,14.42,37.24,2.9,23.68,79.84,10.67,26.3,170.42,121.92,39.16,MODEL,82.76,8/19/2015,3.531,Mod,na,na,na,ION
360850119032201,SESJV-D,28,36.147444,-119.056056,TULARE,10/26/2015,395,LAB,na,40.36,18.77,61.78,3.56,37.87,36.22,14.11,23.35,221.14,98.45,14.06,MODEL,84.39,10/26/2015,1.468,Mod,na,na,na,ION
361800119420001,SESJV-D,10,36.30455556,-119.7096389,KINGS,2/23/2015,396,LAB,na,29.08,6.92,98.78,0.65,35.07,60.57,0.07,26.22,257.83,73.15,5.3,MODEL,67.85,2/23/2015,1.088,Mod,na,na,na,ION
362128119390001,SESJV-D,10,36.357972,-119.659944,KINGS,10/27/2015,412,LAB,na,3.15,0.29,142.9,0.68,140.19,0.32,0.04,14.86,155.32,396.24,9.69,MODEL,386.55,10/27/2015,-0.267,PreMod,na,na,na,ION
360341119182901,SESJV-D,23,36.06133333,-119.3093611,TULARE,3/18/2015,429,LAB,na,51.7,0.99,106.8,0.49,28.32,19.55,20.16,20.09,254.23,146.3,11.82,MODEL,134.48,3/18/2015,2.564,Mod,na,na,na,ION
363600120020001,SESJV-D,3,36.606472,-120.040528,FRESNO,10/19/2015,434,LAB,na,27.65,1.66,113.6,8.73,87.82,34.84,3.9,52.66,189.5,152.4,18.52,MODEL,133.88,10/19/2015,0.505,Mod,na,na,na,ION
355323119020001,SESJV-D,26,35.889944,-119.046056,TULARE,11/3/2008,438,LAB,na,15.9,1.71,143.9,2.22,107.15,42.32,6.42,27.18,145.91,410.87,24.04,MODEL,386.83,11/3/2008,0.18,PreMod,na,na,na,ION
360118119010001,SESJV-D,27,36.0225,-119.097167,TULARE,10/26/2015,442,LAB,na,77.61,19.74,44.08,2.77,72.99,29.64,11.97,24.15,254.59,294.13,15.9,MODEL,278.23,10/26/2015,2.622,Mod,na,na,na,ION
355500119160001,SESJV-D,24,35.93122222,-119.2751944,TULARE,3/29/2015,454,LAB,na,77.65,12.19,37.27,1.2,21.64,83.17,14.47,50.83,195.19,106.68,13.69,MODEL,92.99,3/29/2015,2.583,Mod,na,na,na,ION
361100119010001,SESJV-D,29,36.18697222,-119.0180556,TULARE,12/4/2014,488,LAB,na,70.48,32.66,45.15,3.98,31.48,86.88,5.19,42.57,324.49,124.97,13.71,MODEL,111.25,12/4/2014,1.49,Mod,na,na,na,ION
361711119060001,SESJV-D,29,36.28663889,-119.1133889,TULARE,11/16/2005,488,CALC,738,na,na,na,na,na,na,na,na,na,na,na,na,na,11/16/2005,1.725,Mod,na,na,na,TDS
363315119470001,SESJV-D,2,36.55438889,-119.7955556,FRESNO,11/14/2005,492,CALC,744,na,na,na,na,na,na,na,na,na,135.64,20.5,MODEL,115.14,11/14/2005,0.053,PreMod,na,na,na,TDS
361800119350001,SESJV-D,15,36.31419444,-119.5860556,KINGS,2/24/2015,503,LAB,na,41.46,4.38,125.3,0.52,82.01,52.24,5.35,35.22,275.51,67.06,8.7,MODEL,58.36,2/24/2015,2.116,Mod,na,na,na,ION
362000119270001,SESJV-D,16,36.3445,-119.4546111,TULARE,12/15/2014,508,LAB,na,72.13,2.64,69.77,1.1,42.82,58.26,36.11,24.44,114.97,74.68,12.01,MODEL,62.66,12/15/2014,0.695,Mod,na,na,na,ION
362900119590001,SESJV-D,1,36.49113889,-119.9891944,FRESNO,10/18/2005,510,CALC,770,na,na,na,na,na,na,na,na,na,166.12,29.52,MODEL,136.59,10/18/2005,-0.068,PreMod,na,na,na,TDS
363337120070001,SESJV-D,2,36.56044444,-120.1255278,FRESNO,8/21/2013,513,LAB,na,25.69,5.09,121.7,5.41,37.66,111.89,0.04,52.53,257.85,158.5,20.27,MODEL,138.23,8/21/2013,0.173,Mod,na,na,na,ION
362600119550001,SESJV-D,1,36.43097222,-119.9306667,FRESNO,10/17/2005,515,CALC,778,na,na,na,na,na,na,na,na,na,88.39,19.61,MODEL,68.78,10/17/2005,0.696,Mod,na,na,na,TDS
